id,stateid,state_name,uplift_pct,cost,Comment,cash_transfer,food_subsidy,training_program,nrega_program
20105100,2,Arunachal Pradesh,17.54%,12500,Uplifted 17.54% in Arunachal Pradesh due to Cash Transfer (1000) + Training Program (1) + Nrega Program (1) for 9 months.,1000,0,1,1
1910100101,19,Odisha,17.52%,11700,Uplifted 17.52% in Odisha due to Cash Transfer (1000) + Food Subsidy (300) for 9 months.,1000,300,0,0
292536211,29,Chandigarh,17.51%,14550,Uplifted 17.51% in Chandigarh due to Cash Transfer (1000) + Food Subsidy (450) + Nrega Program (1) for 9 months.,1000,450,0,1
708010201,7,Gujarat,17.5%,14550,Uplifted 17.5% in Gujarat due to Cash Transfer (1000) + Food Subsidy (450) + Nrega Program (1) for 9 months.,1000,450,0,1
2105080202,21,Rajasthan,17.5%,15900,Uplifted 17.5% in Rajasthan due to Cash Transfer (1000) + Food Subsidy (600) + Nrega Program (1) for 9 months.,1000,600,0,1
231307100,23,Telangana,17.48%,12300,Uplifted 17.48% in Telangana due to Cash Transfer (1000) + Food Subsidy (200) + Nrega Program (1) for 9 months.,1000,200,0,1
241908100,24,Tripura,17.48%,14300,Uplifted 17.48% in Tripura due to Cash Transfer (1000) + Food Subsidy (200) + Training Program (1) + Nrega Program (1) for 9 months.,1000,200,1,1
2014140101,20,Punjab,17.47%,13200,Uplifted 17.47% in Punjab due to Cash Transfer (700) + Food Subsidy (600) + Nrega Program (1) for 9 months.,700,600,0,1
190601133,19,Odisha,17.42%,14550,Uplifted 17.42% in Odisha due to Cash Transfer (1000) + Food Subsidy (450) + Nrega Program (1) for 9 months.,1000,450,0,1
331601111,33,Lakshadweep,17.42%,14300,Uplifted 17.42% in Lakshadweep due to Cash Transfer (1000) + Food Subsidy (200) + Training Program (1) + Nrega Program (1) for 9 months.,1000,200,1,1
281601112,28,Andaman and Nicobar Islands,17.41%,14550,Uplifted 17.41% in Andaman and Nicobar Islands due to Cash Transfer (1000) + Food Subsidy (450) + Nrega Program (1) for 9 months.,1000,450,0,1
180601200,18,Nagaland,17.41%,14300,Uplifted 17.41% in Nagaland due to Cash Transfer (1000) + Food Subsidy (200) + Training Program (1) + Nrega Program (1) for 9 months.,1000,200,1,1
2338030101,23,Telangana,17.41%,14550,Uplifted 17.41% in Telangana due to Cash Transfer (1000) + Food Subsidy (450) + Nrega Program (1) for 9 months.,1000,450,0,1
273108100,27,West Bengal,17.38%,15200,Uplifted 17.38% in West Bengal due to Cash Transfer (1000) + Food Subsidy (300) + Training Program (1) + Nrega Program (1) for 9 months.,1000,300,1,1
220301112,22,Tamil Nadu,17.38%,17900,Uplifted 17.38% in Tamil Nadu due to Cash Transfer (1000) + Food Subsidy (600) + Training Program (1) + Nrega Program (1) for 9 months.,1000,600,1,1
2803080101,28,Andaman and Nicobar Islands,17.37%,14550,Uplifted 17.37% in Andaman and Nicobar Islands due to Cash Transfer (1000) + Food Subsidy (450) + Nrega Program (1) for 9 months.,1000,450,0,1
2017080102,20,Punjab,17.35%,13200,Uplifted 17.35% in Punjab due to Cash Transfer (700) + Food Subsidy (600) + Nrega Program (1) for 9 months.,700,600,0,1
710250101,7,Gujarat,17.34%,13700,Uplifted 17.34% in Gujarat due to Cash Transfer (1000) + Food Subsidy (300) + Training Program (1) for 9 months.,1000,300,1,0
60801111,6,Goa,17.33%,12800,Uplifted 17.33% in Goa due to Cash Transfer (1000) + Food Subsidy (200) + Training Program (1) for 9 months.,1000,200,1,0
271805200,27,West Bengal,17.33%,14550,Uplifted 17.33% in West Bengal due to Cash Transfer (1000) + Food Subsidy (450) + Nrega Program (1) for 9 months.,1000,450,0,1
160009200,16,Meghalaya,17.32%,10500,Uplifted 17.32% in Meghalaya due to Cash Transfer (1000) + Nrega Program (1) for 9 months.,1000,0,0,1
92408200,9,Himachal Pradesh,17.31%,10500,Uplifted 17.31% in Himachal Pradesh due to Cash Transfer (1000) + Nrega Program (1) for 9 months.,1000,0,0,1
707030101,7,Gujarat,17.25%,14550,Uplifted 17.25% in Gujarat due to Cash Transfer (1000) + Food Subsidy (450) + Nrega Program (1) for 9 months.,1000,450,0,1
903010111,9,Himachal Pradesh,17.24%,14550,Uplifted 17.24% in Himachal Pradesh due to Cash Transfer (1000) + Food Subsidy (450) + Nrega Program (1) for 9 months.,1000,450,0,1
2909010103,29,Chandigarh,17.22%,12050,Uplifted 17.22% in Chandigarh due to Cash Transfer (500) + Food Subsidy (450) + Training Program (1) + Nrega Program (1) for 9 months.,500,450,1,1
2204060101,22,Tamil Nadu,17.2%,15900,Uplifted 17.2% in Tamil Nadu due to Cash Transfer (1000) + Food Subsidy (600) + Nrega Program (1) for 9 months.,1000,600,0,1
1806080102,18,Nagaland,17.19%,10500,Uplifted 17.19% in Nagaland due to Cash Transfer (1000) + Nrega Program (1) for 9 months.,1000,0,0,1
813090101,8,Haryana,17.14%,16550,Uplifted 17.14% in Haryana due to Cash Transfer (1000) + Food Subsidy (450) + Training Program (1) + Nrega Program (1) for 9 months.,1000,450,1,1
2714060102,27,West Bengal,17.13%,11850,Uplifted 17.13% in West Bengal due to Cash Transfer (700) + Food Subsidy (450) + Nrega Program (1) for 9 months.,700,450,0,1
805060101,8,Haryana,17.12%,13200,Uplifted 17.12% in Haryana due to Cash Transfer (1000) + Food Subsidy (300) + Nrega Program (1) for 9 months.,1000,300,0,1
280307200,28,Andaman and Nicobar Islands,17.09%,14550,Uplifted 17.09% in Andaman and Nicobar Islands due to Cash Transfer (1000) + Food Subsidy (450) + Nrega Program (1) for 9 months.,1000,450,0,1
120005200,12,Kerala,17.09%,6200,Uplifted 17.09% in Kerala due to Cash Transfer (300) + Training Program (1) + Nrega Program (1) for 9 months.,300,0,1,1
30704111,3,Assam,17.09%,10050,Uplifted 17.09% in Assam due to Cash Transfer (500) + Food Subsidy (450) + Nrega Program (1) for 9 months.,500,450,0,1
291935211,29,Chandigarh,17.02%,12500,Uplifted 17.02% in Chandigarh due to Cash Transfer (1000) + Training Program (1) + Nrega Program (1) for 9 months.,1000,0,1,1
2210050101,22,Tamil Nadu,17.01%,13200,Uplifted 17.01% in Tamil Nadu due to Cash Transfer (700) + Food Subsidy (600) + Nrega Program (1) for 9 months.,700,600,0,1
190708200,19,Odisha,17.01%,10500,Uplifted 17.01% in Odisha due to Cash Transfer (1000) + Nrega Program (1) for 9 months.,1000,0,0,1
181701100,18,Nagaland,16.97%,10500,Uplifted 16.97% in Nagaland due to Cash Transfer (1000) + Nrega Program (1) for 9 months.,1000,0,0,1
232304111,23,Telangana,16.96%,16550,Uplifted 16.96% in Telangana due to Cash Transfer (1000) + Food Subsidy (450) + Training Program (1) + Nrega Program (1) for 9 months.,1000,450,1,1
204020111,2,Arunachal Pradesh,16.96%,15900,Uplifted 16.96% in Arunachal Pradesh due to Cash Transfer (1000) + Food Subsidy (600) + Nrega Program (1) for 9 months.,1000,600,0,1
923070101,9,Himachal Pradesh,16.95%,15900,Uplifted 16.95% in Himachal Pradesh due to Cash Transfer (1000) + Food Subsidy (600) + Nrega Program (1) for 9 months.,1000,600,0,1
965010201,9,Himachal Pradesh,16.94%,15200,Uplifted 16.94% in Himachal Pradesh due to Cash Transfer (700) + Food Subsidy (600) + Training Program (1) + Nrega Program (1) for 9 months.,700,600,1,1
181706100,18,Nagaland,16.93%,16550,Uplifted 16.93% in Nagaland due to Cash Transfer (1000) + Food Subsidy (450) + Training Program (1) + Nrega Program (1) for 9 months.,1000,450,1,1
2720070101,27,West Bengal,16.92%,13050,Uplifted 16.92% in West Bengal due to Cash Transfer (1000) + Food Subsidy (450) for 9 months.,1000,450,0,0
291604200,29,Chandigarh,16.9%,14300,Uplifted 16.9% in Chandigarh due to Cash Transfer (1000) + Food Subsidy (200) + Training Program (1) + Nrega Program (1) for 9 months.,1000,200,1,1
707010101,7,Gujarat,16.9%,14300,Uplifted 16.9% in Gujarat due to Cash Transfer (1000) + Food Subsidy (200) + Training Program (1) + Nrega Program (1) for 9 months.,1000,200,1,1
950040201,9,Himachal Pradesh,16.87%,13200,Uplifted 16.87% in Himachal Pradesh due to Cash Transfer (700) + Food Subsidy (600) + Nrega Program (1) for 9 months.,700,600,0,1
220302111,22,Tamil Nadu,16.87%,17900,Uplifted 16.87% in Tamil Nadu due to Cash Transfer (1000) + Food Subsidy (600) + Training Program (1) + Nrega Program (1) for 9 months.,1000,600,1,1
230505111,23,Telangana,16.86%,12300,Uplifted 16.86% in Telangana due to Cash Transfer (1000) + Food Subsidy (200) + Nrega Program (1) for 9 months.,1000,200,0,1
210201111,21,Rajasthan,16.86%,11850,Uplifted 16.86% in Rajasthan due to Cash Transfer (700) + Food Subsidy (450) + Nrega Program (1) for 9 months.,700,450,0,1
2410060201,24,Tripura,16.82%,13200,Uplifted 16.82% in Tripura due to Cash Transfer (700) + Food Subsidy (600) + Nrega Program (1) for 9 months.,700,600,0,1
2103020112,21,Rajasthan,16.81%,14550,Uplifted 16.81% in Rajasthan due to Cash Transfer (1000) + Food Subsidy (450) + Nrega Program (1) for 9 months.,1000,450,0,1
200206100,20,Punjab,16.8%,14300,Uplifted 16.8% in Punjab due to Cash Transfer (1000) + Food Subsidy (200) + Training Program (1) + Nrega Program (1) for 9 months.,1000,200,1,1
1002020113,10,Jharkhand,16.8%,14550,Uplifted 16.8% in Jharkhand due to Cash Transfer (1000) + Food Subsidy (450) + Nrega Program (1) for 9 months.,1000,450,0,1
281604111,28,Andaman and Nicobar Islands,16.78%,14550,Uplifted 16.78% in Andaman and Nicobar Islands due to Cash Transfer (1000) + Food Subsidy (450) + Nrega Program (1) for 9 months.,1000,450,0,1
2911030201,29,Chandigarh,16.75%,15900,Uplifted 16.75% in Chandigarh due to Cash Transfer (1000) + Food Subsidy (600) + Nrega Program (1) for 9 months.,1000,600,0,1
2118020212,21,Rajasthan,16.74%,13200,Uplifted 16.74% in Rajasthan due to Cash Transfer (700) + Food Subsidy (600) + Nrega Program (1) for 9 months.,700,600,0,1
270903100,27,West Bengal,16.74%,14400,Uplifted 16.74% in West Bengal due to Cash Transfer (1000) + Food Subsidy (600) for 9 months.,1000,600,0,0
2323010211,23,Telangana,16.73%,10500,Uplifted 16.73% in Telangana due to Cash Transfer (1000) + Nrega Program (1) for 9 months.,1000,0,0,1
2721130101,27,West Bengal,16.71%,13050,Uplifted 16.71% in West Bengal due to Cash Transfer (1000) + Food Subsidy (450) for 9 months.,1000,450,0,0
96506100,9,Himachal Pradesh,16.71%,13200,Uplifted 16.71% in Himachal Pradesh due to Cash Transfer (700) + Food Subsidy (600) + Nrega Program (1) for 9 months.,700,600,0,1
270602233,27,West Bengal,16.7%,16400,Uplifted 16.7% in West Bengal due to Cash Transfer (1000) + Food Subsidy (600) + Training Program (1) for 9 months.,1000,600,1,0
11204200,1,Andhra Pradesh,16.68%,8900,Uplifted 16.68% in Andhra Pradesh due to Food Subsidy (600) + Training Program (1) + Nrega Program (1) for 9 months.,0,600,1,1
1901070101,19,Odisha,16.67%,15900,Uplifted 16.67% in Odisha due to Cash Transfer (1000) + Food Subsidy (600) + Nrega Program (1) for 9 months.,1000,600,0,1
1909140101,19,Odisha,16.64%,11850,Uplifted 16.64% in Odisha due to Cash Transfer (700) + Food Subsidy (450) + Nrega Program (1) for 9 months.,700,450,0,1
94906100,9,Himachal Pradesh,16.63%,16550,Uplifted 16.63% in Himachal Pradesh due to Cash Transfer (1000) + Food Subsidy (450) + Training Program (1) + Nrega Program (1) for 9 months.,1000,450,1,1
1909180101,19,Odisha,16.62%,14550,Uplifted 16.62% in Odisha due to Cash Transfer (1000) + Food Subsidy (450) + Nrega Program (1) for 9 months.,1000,450,0,1
915040102,9,Himachal Pradesh,16.61%,13200,Uplifted 16.61% in Himachal Pradesh due to Cash Transfer (700) + Food Subsidy (600) + Nrega Program (1) for 9 months.,700,600,0,1
1817020109,18,Nagaland,16.61%,15900,Uplifted 16.61% in Nagaland due to Cash Transfer (1000) + Food Subsidy (600) + Nrega Program (1) for 9 months.,1000,600,0,1
3330090101,33,Lakshadweep,16.6%,11700,Uplifted 16.6% in Lakshadweep due to Cash Transfer (1000) + Food Subsidy (300) for 9 months.,1000,300,0,0
191806100,19,Odisha,16.6%,13050,Uplifted 16.6% in Odisha due to Cash Transfer (1000) + Food Subsidy (450) for 9 months.,1000,450,0,0
21006200,2,Arunachal Pradesh,16.59%,8900,Uplifted 16.59% in Arunachal Pradesh due to Food Subsidy (600) + Training Program (1) + Nrega Program (1) for 9 months.,0,600,1,1
81005200,8,Haryana,16.57%,14550,Uplifted 16.57% in Haryana due to Cash Transfer (1000) + Food Subsidy (450) + Nrega Program (1) for 9 months.,1000,450,0,1
2308050102,23,Telangana,16.57%,15900,Uplifted 16.57% in Telangana due to Cash Transfer (1000) + Food Subsidy (600) + Nrega Program (1) for 9 months.,1000,600,0,1
2128010201,21,Rajasthan,16.57%,13200,Uplifted 16.57% in Rajasthan due to Cash Transfer (1000) + Food Subsidy (300) + Nrega Program (1) for 9 months.,1000,300,0,1
1909120101,19,Odisha,16.57%,13200,Uplifted 16.57% in Odisha due to Cash Transfer (1000) + Food Subsidy (300) + Nrega Program (1) for 9 months.,1000,300,0,1
241504111,24,Tripura,16.56%,10500,Uplifted 16.56% in Tripura due to Cash Transfer (1000) + Nrega Program (1) for 9 months.,1000,0,0,1
2906010201,29,Chandigarh,16.56%,15900,Uplifted 16.56% in Chandigarh due to Cash Transfer (1000) + Food Subsidy (600) + Nrega Program (1) for 9 months.,1000,600,0,1
2918050201,29,Chandigarh,16.55%,11850,Uplifted 16.55% in Chandigarh due to Cash Transfer (700) + Food Subsidy (450) + Nrega Program (1) for 9 months.,700,450,0,1
81501141,8,Haryana,16.55%,14550,Uplifted 16.55% in Haryana due to Cash Transfer (1000) + Food Subsidy (450) + Nrega Program (1) for 9 months.,1000,450,0,1
273107100,27,West Bengal,16.55%,14550,Uplifted 16.55% in West Bengal due to Cash Transfer (1000) + Food Subsidy (450) + Nrega Program (1) for 9 months.,1000,450,0,1
92904200,9,Himachal Pradesh,16.53%,14550,Uplifted 16.53% in Himachal Pradesh due to Cash Transfer (1000) + Food Subsidy (450) + Nrega Program (1) for 9 months.,1000,450,0,1
320906200,32,Delhi,16.52%,16550,Uplifted 16.52% in Delhi due to Cash Transfer (1000) + Food Subsidy (450) + Training Program (1) + Nrega Program (1) for 9 months.,1000,450,1,1
1912040101,19,Odisha,16.51%,12300,Uplifted 16.51% in Odisha due to Cash Transfer (1000) + Food Subsidy (200) + Nrega Program (1) for 9 months.,1000,200,0,1
2919350211,29,Chandigarh,16.5%,11400,Uplifted 16.5% in Chandigarh due to Cash Transfer (500) + Food Subsidy (600) + Nrega Program (1) for 9 months.,500,600,0,1
80604111,8,Haryana,16.49%,14550,Uplifted 16.49% in Haryana due to Cash Transfer (1000) + Food Subsidy (450) + Nrega Program (1) for 9 months.,1000,450,0,1
2821020101,28,Andaman and Nicobar Islands,16.46%,11850,Uplifted 16.46% in Andaman and Nicobar Islands due to Cash Transfer (700) + Food Subsidy (450) + Nrega Program (1) for 9 months.,700,450,0,1
824080201,8,Haryana,16.46%,12300,Uplifted 16.46% in Haryana due to Cash Transfer (1000) + Food Subsidy (200) + Nrega Program (1) for 9 months.,1000,200,0,1
806110101,8,Haryana,16.46%,15900,Uplifted 16.46% in Haryana due to Cash Transfer (1000) + Food Subsidy (600) + Nrega Program (1) for 9 months.,1000,600,0,1
3315050201,33,Lakshadweep,16.46%,14550,Uplifted 16.46% in Lakshadweep due to Cash Transfer (1000) + Food Subsidy (450) + Nrega Program (1) for 9 months.,1000,450,0,1
2312070102,23,Telangana,16.45%,13200,Uplifted 16.45% in Telangana due to Cash Transfer (700) + Food Subsidy (600) + Nrega Program (1) for 9 months.,700,600,0,1
20511111,2,Arunachal Pradesh,16.44%,15200,Uplifted 16.44% in Arunachal Pradesh due to Cash Transfer (1000) + Food Subsidy (300) + Training Program (1) + Nrega Program (1) for 9 months.,1000,300,1,1
81501111,8,Haryana,16.41%,14550,Uplifted 16.41% in Haryana due to Cash Transfer (1000) + Food Subsidy (450) + Nrega Program (1) for 9 months.,1000,450,0,1
96701111,9,Himachal Pradesh,16.4%,12500,Uplifted 16.4% in Himachal Pradesh due to Cash Transfer (1000) + Training Program (1) + Nrega Program (1) for 9 months.,1000,0,1,1
290507100,29,Chandigarh,16.4%,14550,Uplifted 16.4% in Chandigarh due to Cash Transfer (1000) + Food Subsidy (450) + Nrega Program (1) for 9 months.,1000,450,0,1
101201111,10,Jharkhand,16.37%,15900,Uplifted 16.37% in Jharkhand due to Cash Transfer (1000) + Food Subsidy (600) + Nrega Program (1) for 9 months.,1000,600,0,1
2731010112,27,West Bengal,16.36%,14550,Uplifted 16.36% in West Bengal due to Cash Transfer (1000) + Food Subsidy (450) + Nrega Program (1) for 9 months.,1000,450,0,1
3314010101,33,Lakshadweep,16.36%,11850,Uplifted 16.36% in Lakshadweep due to Cash Transfer (700) + Food Subsidy (450) + Nrega Program (1) for 9 months.,700,450,0,1
2209010221,22,Tamil Nadu,16.36%,9800,Uplifted 16.36% in Tamil Nadu due to Cash Transfer (700) + Training Program (1) + Nrega Program (1) for 9 months.,700,0,1,1
230504111,23,Telangana,16.35%,10500,Uplifted 16.35% in Telangana due to Cash Transfer (1000) + Nrega Program (1) for 9 months.,1000,0,0,1
2732040111,27,West Bengal,16.34%,13050,Uplifted 16.34% in West Bengal due to Cash Transfer (1000) + Food Subsidy (450) for 9 months.,1000,450,0,0
2730040212,27,West Bengal,16.33%,11850,Uplifted 16.33% in West Bengal due to Cash Transfer (700) + Food Subsidy (450) + Nrega Program (1) for 9 months.,700,450,0,1
96502200,9,Himachal Pradesh,16.33%,15200,Uplifted 16.33% in Himachal Pradesh due to Cash Transfer (1000) + Food Subsidy (300) + Training Program (1) + Nrega Program (1) for 9 months.,1000,300,1,1
320704111,32,Delhi,16.31%,14550,Uplifted 16.31% in Delhi due to Cash Transfer (1000) + Food Subsidy (450) + Nrega Program (1) for 9 months.,1000,450,0,1
804020111,8,Haryana,16.31%,13200,Uplifted 16.31% in Haryana due to Cash Transfer (1000) + Food Subsidy (300) + Nrega Program (1) for 9 months.,1000,300,0,1
230801112,23,Telangana,16.3%,13200,Uplifted 16.3% in Telangana due to Cash Transfer (1000) + Food Subsidy (300) + Nrega Program (1) for 9 months.,1000,300,0,1
2703080101,27,West Bengal,16.29%,14550,Uplifted 16.29% in West Bengal due to Cash Transfer (1000) + Food Subsidy (450) + Nrega Program (1) for 9 months.,1000,450,0,1
80901111,8,Haryana,16.27%,9600,Uplifted 16.27% in Haryana due to Cash Transfer (700) + Food Subsidy (200) + Nrega Program (1) for 9 months.,700,200,0,1
966020201,9,Himachal Pradesh,16.26%,15200,Uplifted 16.26% in Himachal Pradesh due to Cash Transfer (700) + Food Subsidy (600) + Training Program (1) + Nrega Program (1) for 9 months.,700,600,1,1
20202221,2,Arunachal Pradesh,16.26%,11850,Uplifted 16.26% in Arunachal Pradesh due to Cash Transfer (700) + Food Subsidy (450) + Nrega Program (1) for 9 months.,700,450,0,1
2714060101,27,West Bengal,16.25%,15200,Uplifted 16.25% in West Bengal due to Cash Transfer (700) + Food Subsidy (600) + Training Program (1) + Nrega Program (1) for 9 months.,700,600,1,1
10302100,1,Andhra Pradesh,16.25%,12500,Uplifted 16.25% in Andhra Pradesh due to Cash Transfer (1000) + Training Program (1) + Nrega Program (1) for 9 months.,1000,0,1,1
332913100,33,Lakshadweep,16.25%,12800,Uplifted 16.25% in Lakshadweep due to Cash Transfer (1000) + Food Subsidy (200) + Training Program (1) for 9 months.,1000,200,1,0
2912060101,29,Chandigarh,16.24%,9600,Uplifted 16.24% in Chandigarh due to Cash Transfer (700) + Food Subsidy (200) + Nrega Program (1) for 9 months.,700,200,0,1
2013060109,20,Punjab,16.22%,14550,Uplifted 16.22% in Punjab due to Cash Transfer (1000) + Food Subsidy (450) + Nrega Program (1) for 9 months.,1000,450,0,1
710040109,7,Gujarat,16.22%,15900,Uplifted 16.22% in Gujarat due to Cash Transfer (1000) + Food Subsidy (600) + Nrega Program (1) for 9 months.,1000,600,0,1
2325100101,23,Telangana,16.21%,10500,Uplifted 16.21% in Telangana due to Cash Transfer (1000) + Nrega Program (1) for 9 months.,1000,0,0,1
1806020201,18,Nagaland,16.2%,12300,Uplifted 16.2% in Nagaland due to Cash Transfer (1000) + Food Subsidy (200) + Nrega Program (1) for 9 months.,1000,200,0,1
290537111,29,Chandigarh,16.19%,3500,Uplifted 16.19% in Chandigarh due to Training Program (1) + Nrega Program (1) for 9 months.,0,0,1,1
60501211,6,Goa,16.18%,7800,Uplifted 16.18% in Goa due to Cash Transfer (700) + Nrega Program (1) for 9 months.,700,0,0,1
231606200,23,Telangana,16.18%,17900,Uplifted 16.18% in Telangana due to Cash Transfer (1000) + Food Subsidy (600) + Training Program (1) + Nrega Program (1) for 9 months.,1000,600,1,1
221505200,22,Tamil Nadu,16.17%,17900,Uplifted 16.17% in Tamil Nadu due to Cash Transfer (1000) + Food Subsidy (600) + Training Program (1) + Nrega Program (1) for 9 months.,1000,600,1,1
2421030201,24,Tripura,16.17%,14550,Uplifted 16.17% in Tripura due to Cash Transfer (1000) + Food Subsidy (450) + Nrega Program (1) for 9 months.,1000,450,0,1
212906200,21,Rajasthan,16.17%,14550,Uplifted 16.17% in Rajasthan due to Cash Transfer (1000) + Food Subsidy (450) + Nrega Program (1) for 9 months.,1000,450,0,1
20509100,2,Arunachal Pradesh,16.16%,15200,Uplifted 16.16% in Arunachal Pradesh due to Cash Transfer (700) + Food Subsidy (600) + Training Program (1) + Nrega Program (1) for 9 months.,700,600,1,1
30905100,3,Assam,16.15%,16550,Uplifted 16.15% in Assam due to Cash Transfer (1000) + Food Subsidy (450) + Training Program (1) + Nrega Program (1) for 9 months.,1000,450,1,1
241502111,24,Tripura,16.14%,14550,Uplifted 16.14% in Tripura due to Cash Transfer (1000) + Food Subsidy (450) + Nrega Program (1) for 9 months.,1000,450,0,1
1908080101,19,Odisha,16.13%,14550,Uplifted 16.13% in Odisha due to Cash Transfer (1000) + Food Subsidy (450) + Nrega Program (1) for 9 months.,1000,450,0,1
120009200,12,Kerala,16.13%,14300,Uplifted 16.13% in Kerala due to Cash Transfer (1000) + Food Subsidy (200) + Training Program (1) + Nrega Program (1) for 9 months.,1000,200,1,1
320904100,32,Delhi,16.12%,14550,Uplifted 16.12% in Delhi due to Cash Transfer (1000) + Food Subsidy (450) + Nrega Program (1) for 9 months.,1000,450,0,1
190908200,19,Odisha,16.11%,14550,Uplifted 16.11% in Odisha due to Cash Transfer (1000) + Food Subsidy (450) + Nrega Program (1) for 9 months.,1000,450,0,1
282012111,28,Andaman and Nicobar Islands,16.11%,14550,Uplifted 16.11% in Andaman and Nicobar Islands due to Cash Transfer (1000) + Food Subsidy (450) + Nrega Program (1) for 9 months.,1000,450,0,1
180608100,18,Nagaland,16.11%,10500,Uplifted 16.11% in Nagaland due to Cash Transfer (1000) + Nrega Program (1) for 9 months.,1000,0,0,1
94203100,9,Himachal Pradesh,16.1%,15200,Uplifted 16.1% in Himachal Pradesh due to Cash Transfer (700) + Food Subsidy (600) + Training Program (1) + Nrega Program (1) for 9 months.,700,600,1,1
305050202,3,Assam,16.1%,11850,Uplifted 16.1% in Assam due to Cash Transfer (700) + Food Subsidy (450) + Nrega Program (1) for 9 months.,700,450,0,1
90508200,9,Himachal Pradesh,16.1%,15200,Uplifted 16.1% in Himachal Pradesh due to Cash Transfer (700) + Food Subsidy (600) + Training Program (1) + Nrega Program (1) for 9 months.,700,600,1,1
273002213,27,West Bengal,16.06%,14550,Uplifted 16.06% in West Bengal due to Cash Transfer (1000) + Food Subsidy (450) + Nrega Program (1) for 9 months.,1000,450,0,1
233701122,23,Telangana,16.06%,15900,Uplifted 16.06% in Telangana due to Cash Transfer (1000) + Food Subsidy (600) + Nrega Program (1) for 9 months.,1000,600,0,1
291202100,29,Chandigarh,16.05%,15200,Uplifted 16.05% in Chandigarh due to Cash Transfer (1000) + Food Subsidy (300) + Training Program (1) + Nrega Program (1) for 9 months.,1000,300,1,1
2109030201,21,Rajasthan,16.05%,14550,Uplifted 16.05% in Rajasthan due to Cash Transfer (1000) + Food Subsidy (450) + Nrega Program (1) for 9 months.,1000,450,0,1
190101112,19,Odisha,16.04%,13200,Uplifted 16.04% in Odisha due to Cash Transfer (1000) + Food Subsidy (300) + Nrega Program (1) for 9 months.,1000,300,0,1
2415010111,24,Tripura,16.04%,13050,Uplifted 16.04% in Tripura due to Cash Transfer (1000) + Food Subsidy (450) for 9 months.,1000,450,0,0
81304111,8,Haryana,16.04%,10500,Uplifted 16.04% in Haryana due to Cash Transfer (1000) + Nrega Program (1) for 9 months.,1000,0,0,1
212402222,21,Rajasthan,16.03%,15900,Uplifted 16.03% in Rajasthan due to Cash Transfer (1000) + Food Subsidy (600) + Nrega Program (1) for 9 months.,1000,600,0,1
100504111,10,Jharkhand,16.03%,15200,Uplifted 16.03% in Jharkhand due to Cash Transfer (1000) + Food Subsidy (300) + Training Program (1) + Nrega Program (1) for 9 months.,1000,300,1,1
3205110101,32,Delhi,16.01%,10800,Uplifted 16.01% in Delhi due to Cash Transfer (1000) + Food Subsidy (200) for 9 months.,1000,200,0,0
2123020111,21,Rajasthan,16.01%,14550,Uplifted 16.01% in Rajasthan due to Cash Transfer (1000) + Food Subsidy (450) + Nrega Program (1) for 9 months.,1000,450,0,1
710090101,7,Gujarat,16.0%,9600,Uplifted 16.0% in Gujarat due to Cash Transfer (300) + Food Subsidy (600) + Nrega Program (1) for 9 months.,300,600,0,1
332307100,33,Lakshadweep,15.99%,14300,Uplifted 15.99% in Lakshadweep due to Cash Transfer (1000) + Food Subsidy (200) + Training Program (1) + Nrega Program (1) for 9 months.,1000,200,1,1
180603100,18,Nagaland,15.98%,12500,Uplifted 15.98% in Nagaland due to Cash Transfer (1000) + Training Program (1) + Nrega Program (1) for 9 months.,1000,0,1,1
942070201,9,Himachal Pradesh,15.97%,15200,Uplifted 15.97% in Himachal Pradesh due to Cash Transfer (700) + Food Subsidy (600) + Training Program (1) + Nrega Program (1) for 9 months.,700,600,1,1
201303200,20,Punjab,15.97%,14300,Uplifted 15.97% in Punjab due to Cash Transfer (1000) + Food Subsidy (200) + Training Program (1) + Nrega Program (1) for 9 months.,1000,200,1,1
92407100,9,Himachal Pradesh,15.96%,14550,Uplifted 15.96% in Himachal Pradesh due to Cash Transfer (1000) + Food Subsidy (450) + Nrega Program (1) for 9 months.,1000,450,0,1
30502111,3,Assam,15.95%,16550,Uplifted 15.95% in Assam due to Cash Transfer (1000) + Food Subsidy (450) + Training Program (1) + Nrega Program (1) for 9 months.,1000,450,1,1
95903200,9,Himachal Pradesh,15.94%,10500,Uplifted 15.94% in Himachal Pradesh due to Cash Transfer (1000) + Nrega Program (1) for 9 months.,1000,0,0,1
2335060101,23,Telangana,15.93%,15200,Uplifted 15.93% in Telangana due to Cash Transfer (700) + Food Subsidy (600) + Training Program (1) + Nrega Program (1) for 9 months.,700,600,1,1
202020211,2,Arunachal Pradesh,15.92%,13200,Uplifted 15.92% in Arunachal Pradesh due to Cash Transfer (700) + Food Subsidy (600) + Nrega Program (1) for 9 months.,700,600,0,1
90507100,9,Himachal Pradesh,15.92%,13200,Uplifted 15.92% in Himachal Pradesh due to Cash Transfer (1000) + Food Subsidy (300) + Nrega Program (1) for 9 months.,1000,300,0,1
2014080101,20,Punjab,15.9%,7800,Uplifted 15.9% in Punjab due to Cash Transfer (700) + Nrega Program (1) for 9 months.,700,0,0,1
234202111,23,Telangana,15.89%,10500,Uplifted 15.89% in Telangana due to Cash Transfer (1000) + Nrega Program (1) for 9 months.,1000,0,0,1
